benchmark,solver,status,cpu time,wallclock time,memory usage,result,exprs-details,syntax-error,adheres,smt-result,exprs-total-size,correct,,,
General-Track/twolets5.sl,CVC4-1.5-syguscomp2015-v4,complete,92.7429,92.7225,1210172,violates_grammar,(f1 0) (f2 0),-,0,not-run,0,0,,,
General-Track/twolets5.sl,Enumerative Solver,timeout (cpu),3600.07,3598.61,501300,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets5.sl,sketch-ac-tmp,complete,20.3469,11.3547,34900000,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets5.sl,Sosy Toast,timeout (wallclock),3597.1,3600.02,29700000,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets5.sl,Sosy Toast Variant 2,timeout (wallclock),3597.19,3600.02,42000000,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets5.sl,stoch-2015-06-23-00-02,timeout (cpu),3600.04,3598.71,10900000,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets5.sl,sygus-sketch-new-bug-fix,complete,71.9311,53.087,34400000,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets6.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.07,3598.61,372628,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets6.sl,Enumerative Solver,complete,632.42,632.274,64600000,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets6.sl,sketch-ac-tmp,complete,31.8982,14.7443,35000000,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets6.sl,Sosy Toast,timeout (wallclock),3587.92,3600.02,53200000,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets6.sl,Sosy Toast Variant 2,timeout (wallclock),3584.26,3600.02,48700000,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets6.sl,stoch-2015-06-23-00-02,timeout (cpu),3600.03,3598.61,11200000,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets6.sl,sygus-sketch-new-bug-fix,complete,92.11,65.6805,34400000,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets7.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.09,3598.91,368816,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets7.sl,Enumerative Solver,complete,87.0858,87.0672,65800000,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets7.sl,sketch-ac-tmp,complete,34.87,17.5667,35100000,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets7.sl,Sosy Toast,timeout (wallclock),3563.97,3600.02,818588,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets7.sl,Sosy Toast Variant 2,timeout (wallclock),3554.91,3600.02,818576,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets7.sl,stoch-2015-06-23-00-02,timeout (cpu),3600.02,3598.71,11200000,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets7.sl,sygus-sketch-new-bug-fix,complete,99.0969,71.5706,34400000,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets8.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.01,3598.81,365368,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets8.sl,Enumerative Solver,complete,157.448,161.595,65800000,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets8.sl,sketch-ac-tmp,complete,42.4997,20.1624,35100000,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets8.sl,Sosy Toast,timeout (wallclock),3592.83,3600.02,15400000,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets8.sl,Sosy Toast Variant 2,timeout (wallclock),3589.32,3600.02,15400000,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets8.sl,stoch-2015-06-23-00-02,timeout (cpu),3600.06,3598.91,11500000,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets8.sl,sygus-sketch-new-bug-fix,complete,108.44,77.9688,34400000,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets9.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.06,3598.71,367840,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets9.sl,Enumerative Solver,complete,107.657,107.632,62200000,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets9.sl,sketch-ac-tmp,complete,40.94,18.9387,35200000,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets9.sl,Sosy Toast,timeout (wallclock),3592.77,3600.02,15400000,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets9.sl,Sosy Toast Variant 2,timeout (wallclock),3590.33,3600.03,15400000,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets9.sl,stoch-2015-06-23-00-02,timeout (cpu),3600.1,3598.71,10900000,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets9.sl,sygus-sketch-new-bug-fix,complete,118.804,85.5501,34400000,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/unbdd_inv_gen_array.sl,CVC4-1.5-syguscomp2015-v4,complete,53.1769,53.1789,297968,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_array.sl,Enumerative Solver,complete,0.049991,0.0508911,0,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_array.sl,sketch-ac-tmp,complete,9.29559,5.33205,34700000,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_array.sl,Sosy Toast,complete,1201.92,1203.09,701752,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_array.sl,Sosy Toast Variant 2,complete,2696.49,2702.36,688468,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_array.sl,sygus-sketch-new-bug-fix,complete,7.2179,5.14545,34400000,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_array.sl,stoch-2015-06-23-00-02,timeout (cpu),3600.09,3599.31,15600000,unsolved,(inv -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/unbdd_inv_gen_cegar2.sl,sygus-sketch-new-bug-fix,complete,5.61515,4.07628,34300000,wrong,(inv 29),-,1,unsat,29,0,,,
General-Track/unbdd_inv_gen_cegar2.sl,sketch-ac-tmp,complete,7.2489,4.66794,34700000,wrong,(inv 23),-,1,unsat,23,0,,,
General-Track/unbdd_inv_gen_cegar2.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.02,3598.61,430552,unsolved,(inv -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/unbdd_inv_gen_cegar2.sl,Enumerative Solver,timeout (cpu),3600.01,3598.61,397276,unsolved,(inv -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/unbdd_inv_gen_cegar2.sl,Sosy Toast,timeout (cpu),3600.08,3593.92,695740,unsolved,(inv -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/unbdd_inv_gen_cegar2.sl,Sosy Toast Variant 2,timeout (wallclock),3586.02,3600.01,685316,unsolved,(inv -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/unbdd_inv_gen_cegar2.sl,stoch-2015-06-23-00-02,timeout (cpu),3600.01,3598.91,16400000,unsolved,(inv -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/unbdd_inv_gen_cgr1.sl,sketch-ac-tmp,complete,7.11992,4.58659,34700000,wrong,(inv 31),-,1,unsat,31,0,,,
General-Track/unbdd_inv_gen_cgr1.sl,sygus-sketch-new-bug-fix,complete,5.39718,3.99801,34300000,wrong,(inv 25),-,1,unsat,25,0,,,
General-Track/unbdd_inv_gen_cgr1.sl,stoch-2015-06-23-00-02,complete,0.202968,0.204272,106088,correct,(inv 23),-,1,sat,23,1,,,
General-Track/unbdd_inv_gen_cgr1.sl,CVC4-1.5-syguscomp2015-v4,complete,32.1591,32.1527,283316,correct,(inv 21),-,1,sat,21,1,,,
General-Track/unbdd_inv_gen_cgr1.sl,Enumerative Solver,complete,0.027994,0.0285479,0,correct,(inv 21),-,1,sat,21,1,,,
General-Track/unbdd_inv_gen_cgr1.sl,Sosy Toast Variant 2,complete,2670,2677.56,683848,correct,(inv 21),-,1,sat,21,1,,,
General-Track/unbdd_inv_gen_cgr1.sl,Sosy Toast,timeout (wallclock),3596.94,3600.02,683140,unsolved,(inv -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/unbdd_inv_gen_ex14.sl,sygus-sketch-new-bug-fix,complete,5.44317,3.937,34300000,correct,(inv 29),-,1,sat,29,1,,,
General-Track/unbdd_inv_gen_ex14.sl,sketch-ac-tmp,complete,8.25874,16.1066,34800000,correct,(inv 23),-,1,sat,23,1,,,
General-Track/unbdd_inv_gen_ex14.sl,stoch-2015-06-23-00-02,complete,0.634902,0.635959,106088,correct,(inv 23),-,1,sat,23,1,,,
General-Track/unbdd_inv_gen_ex14.sl,CVC4-1.5-syguscomp2015-v4,complete,16.9254,16.9195,275080,correct,(inv 21),-,1,sat,21,1,,,
General-Track/unbdd_inv_gen_ex14.sl,Enumerative Solver,complete,0.016997,0.018428,0,correct,(inv 21),-,1,sat,21,1,,,
General-Track/unbdd_inv_gen_ex14.sl,Sosy Toast Variant 2,complete,1831.54,1837.86,683588,correct,(inv 21),-,1,sat,21,1,,,
General-Track/unbdd_inv_gen_ex14.sl,Sosy Toast,timeout (wallclock),3597.73,3600.02,979148,unsolved,(inv -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/unbdd_inv_gen_ex23.sl,sketch-ac-tmp,complete,3276.32,842.379,58400000,syntax_errors,-,"{Could not resolve identifier ""null""}",-,-,-,0,,,
General-Track/unbdd_inv_gen_ex23.sl,Enumerative Solver,complete,3.21351,3.21625,214840,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_ex23.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.07,3598.71,784580,unsolved,(inv -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/unbdd_inv_gen_ex23.sl,Sosy Toast,timeout (cpu),3600.02,3598.51,392916,unsolved,(inv -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/unbdd_inv_gen_ex23.sl,Sosy Toast Variant 2,timeout (cpu),3600.02,3598.51,392916,unsolved,(inv -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/unbdd_inv_gen_ex23.sl,stoch-2015-06-23-00-02,timeout (cpu),3600.09,3599.11,16700000,unsolved,(inv -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/unbdd_inv_gen_ex23.sl,sygus-sketch-new-bug-fix,timeout (cpu),3600.37,2978.44,37300000,unsolved,(inv -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/unbdd_inv_gen_ex7.sl,sketch-ac-tmp,complete,8.82966,14.7176,34700000,wrong,(inv 23),-,1,unsat,23,0,,,
General-Track/unbdd_inv_gen_ex7.sl,CVC4-1.5-syguscomp2015-v4,complete,2.35764,2.36287,253648,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_ex7.sl,Enumerative Solver,complete,0.019996,0.0209039,0,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_ex7.sl,Sosy Toast,complete,2189.83,2189.96,781452,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_ex7.sl,Sosy Toast Variant 2,complete,1078.59,1082.75,684148,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_ex7.sl,stoch-2015-06-23-00-02,complete,3.82242,3.82226,197628,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_ex7.sl,sygus-sketch-new-bug-fix,complete,5.67714,4.10277,34300000,wrong,(inv 19),-,1,unsat,19,0,,,
General-Track/unbdd_inv_gen_fig1.sl,sygus-sketch-new-bug-fix,complete,5.08023,3.76055,34300000,wrong,(inv 31),-,1,unsat,31,0,,,
General-Track/unbdd_inv_gen_fig1.sl,CVC4-1.5-syguscomp2015-v4,complete,324.746,324.649,346832,correct,(inv 23),-,1,sat,23,1,,,
General-Track/unbdd_inv_gen_fig1.sl,Enumerative Solver,complete,0.12498,0.12629,106088,correct,(inv 23),-,1,sat,23,1,,,
General-Track/unbdd_inv_gen_fig1.sl,sketch-ac-tmp,complete,8.13976,15.2876,34800000,wrong,(inv 19),-,1,unsat,19,0,,,
General-Track/unbdd_inv_gen_fig1.sl,Sosy Toast,timeout (wallclock),3597.25,3600.02,968212,unsolved,(inv -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/unbdd_inv_gen_fig1.sl,Sosy Toast Variant 2,timeout (wallclock),3580.91,3600.02,684368,unsolved,(inv -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/unbdd_inv_gen_fig1.sl,stoch-2015-06-23-00-02,timeout (cpu),3600.07,3598.92,16200000,unsolved,(inv -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/unbdd_inv_gen_fig3.sl,sygus-sketch-new-bug-fix,complete,5.68213,4.12412,34300000,correct,(inv 27),-,1,sat,27,1,,,
General-Track/unbdd_inv_gen_fig3.sl,sketch-ac-tmp,complete,7.78282,4.87308,34700000,correct,(inv 23),-,1,sat,23,1,,,
General-Track/unbdd_inv_gen_fig3.sl,CVC4-1.5-syguscomp2015-v4,complete,41.8016,41.7886,289848,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_fig3.sl,Enumerative Solver,complete,0.136978,0.138194,106088,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_fig3.sl,Sosy Toast Variant 2,complete,1042.47,1044.75,635756,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_fig3.sl,stoch-2015-06-23-00-02,complete,0.306952,0.308505,106088,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_fig3.sl,Sosy Toast,timeout (cpu),3600.09,3591.72,825824,unsolved,(inv -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/unbdd_inv_gen_fig6.sl,sygus-sketch-new-bug-fix,complete,5.05223,3.75343,34300000,correct,(inv 23),-,1,sat,23,1,,,
General-Track/unbdd_inv_gen_fig6.sl,CVC4-1.5-syguscomp2015-v4,complete,1.04284,1.04369,250884,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_fig6.sl,Enumerative Solver,complete,0.011998,0.0133639,0,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_fig6.sl,sketch-ac-tmp,complete,6.41002,4.37307,34700000,wrong,(inv 19),-,1,unsat,19,0,,,
General-Track/unbdd_inv_gen_fig6.sl,Sosy Toast,complete,3.73143,3.73564,477652,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_fig6.sl,Sosy Toast Variant 2,complete,3.63345,3.6368,614400,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_fig6.sl,stoch-2015-06-23-00-02,complete,0.027994,0.0298191,0,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_fig8.sl,sygus-sketch-new-bug-fix,complete,5.52816,4.0846,34300000,correct,(inv 31),-,1,sat,31,1,,,
General-Track/unbdd_inv_gen_fig8.sl,CVC4-1.5-syguscomp2015-v4,complete,0.887864,0.889311,106088,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_fig8.sl,Enumerative Solver,complete,0.015996,0.01673,0,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_fig8.sl,sketch-ac-tmp,complete,7.08892,4.62833,34700000,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_fig8.sl,Sosy Toast,complete,17.0324,17.0924,622432,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_fig8.sl,Sosy Toast Variant 2,complete,2.35464,2.35387,577560,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_fig8.sl,stoch-2015-06-23-00-02,complete,0.035994,0.0372149,0,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_fig9.sl,sketch-ac-tmp,complete,7.80081,11.434,34800000,wrong,(inv 25),-,1,unsat,25,0,,,
General-Track/unbdd_inv_gen_fig9.sl,sygus-sketch-new-bug-fix,complete,5.19221,3.77948,34300000,wrong,(inv 25),-,1,unsat,25,0,,,
General-Track/unbdd_inv_gen_fig9.sl,stoch-2015-06-23-00-02,complete,0.087986,0.089611,106088,correct,(inv 21),-,1,sat,21,1,,,
General-Track/unbdd_inv_gen_fig9.sl,CVC4-1.5-syguscomp2015-v4,complete,1.24081,1.24483,250672,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_fig9.sl,Enumerative Solver,complete,0.018997,0.0199469,0,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_fig9.sl,Sosy Toast,complete,766.144,766.27,682696,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_fig9.sl,Sosy Toast Variant 2,complete,280.007,280.763,629104,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_finf1.sl,sketch-ac-tmp,complete,7.2319,4.67287,34700000,correct,(inv 25),-,1,sat,25,1,,,
General-Track/unbdd_inv_gen_finf1.sl,sygus-sketch-new-bug-fix,complete,5.50416,3.93215,34300000,correct,(inv 25),-,1,sat,25,1,,,
General-Track/unbdd_inv_gen_finf1.sl,CVC4-1.5-syguscomp2015-v4,complete,1.88571,1.8894,252244,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_finf1.sl,Enumerative Solver,complete,0.014997,0.0155131,0,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_finf1.sl,Sosy Toast,complete,609.129,609.699,759680,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_finf1.sl,Sosy Toast Variant 2,complete,213.058,213.685,622740,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_finf1.sl,stoch-2015-06-23-00-02,complete,0.053991,0.055978,0,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_finf2.sl,CVC4-1.5-syguscomp2015-v4,complete,1.89371,1.89631,252236,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_finf2.sl,Enumerative Solver,complete,0.013997,0.0153581,0,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_finf2.sl,sketch-ac-tmp,complete,6.97194,4.54629,34700000,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_finf2.sl,Sosy Toast,complete,804.745,805.543,632908,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_finf2.sl,Sosy Toast Variant 2,complete,103.624,104.388,618248,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_finf2.sl,stoch-2015-06-23-00-02,complete,0.085986,0.0872189,106088,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_finf2.sl,sygus-sketch-new-bug-fix,complete,5.39318,3.91484,34300000,wrong,(inv 19),-,1,unsat,19,0,,,
General-Track/unbdd_inv_gen_n_c11.sl,stoch-2015-06-23-00-02,complete,2.91256,2.91274,196572,correct,(inv 25),-,1,sat,25,1,,,
General-Track/unbdd_inv_gen_n_c11.sl,sketch-ac-tmp,complete,7.59784,4.79409,34700000,wrong,(inv 23),-,1,unsat,23,0,,,
General-Track/unbdd_inv_gen_n_c11.sl,CVC4-1.5-syguscomp2015-v4,complete,50.6333,50.6105,272776,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_n_c11.sl,Enumerative Solver,complete,0.019996,0.0209311,0,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_n_c11.sl,sygus-sketch-new-bug-fix,complete,6.21506,4.54334,34400000,wrong,(inv 19),-,1,unsat,19,0,,,
General-Track/unbdd_inv_gen_n_c11.sl,Sosy Toast,timeout (wallclock),3588.93,3600.02,683880,unsolved,(inv -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/unbdd_inv_gen_n_c11.sl,Sosy Toast Variant 2,timeout (wallclock),3584.27,3600.02,683792,unsolved,(inv -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/unbdd_inv_gen_sum1.sl,sketch-ac-tmp,complete,7.52485,4.71306,34700000,wrong,(inv 23),-,1,unsat,23,0,,,
General-Track/unbdd_inv_gen_sum1.sl,sygus-sketch-new-bug-fix,complete,5.53916,4.15359,34300000,wrong,(inv 21),-,1,unsat,21,0,,,
General-Track/unbdd_inv_gen_sum1.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.03,3598.61,452180,unsolved,(inv -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/unbdd_inv_gen_sum1.sl,Enumerative Solver,timeout (cpu),3600.08,3598.61,558140,unsolved,(inv -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/unbdd_inv_gen_sum1.sl,Sosy Toast,timeout (wallclock),3589.96,3600.02,722472,unsolved,(inv -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/unbdd_inv_gen_sum1.sl,Sosy Toast Variant 2,timeout (wallclock),3592.62,3600.02,685192,unsolved,(inv -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/unbdd_inv_gen_sum1.sl,stoch-2015-06-23-00-02,timeout (cpu),3600.01,3598.91,16500000,unsolved,(inv -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/unbdd_inv_gen_sum3.sl,sygus-sketch-new-bug-fix,complete,5.42817,4.08002,34300000,correct,(inv 25),-,1,sat,25,1,,,
General-Track/unbdd_inv_gen_sum3.sl,CVC4-1.5-syguscomp2015-v4,complete,6.62599,6.62659,257968,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_sum3.sl,Enumerative Solver,complete,0.018996,0.019911,0,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_sum3.sl,sketch-ac-tmp,complete,7.8818,5.05814,34600000,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_sum3.sl,Sosy Toast,complete,924.17,925.002,647176,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_sum3.sl,Sosy Toast Variant 2,complete,463.416,466.361,645728,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_sum3.sl,stoch-2015-06-23-00-02,complete,0.205968,0.207209,106088,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_sum4.sl,sketch-ac-tmp,complete,9.8705,5.35154,34700000,correct,(inv 25),-,1,sat,25,1,,,
General-Track/unbdd_inv_gen_sum4.sl,sygus-sketch-new-bug-fix,complete,9.11761,7.32176,34400000,correct,(inv 23),-,1,sat,23,1,,,
General-Track/unbdd_inv_gen_sum4.sl,Enumerative Solver,complete,5.65114,5.65009,178320,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_sum4.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.05,3598.61,406524,unsolved,(inv -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/unbdd_inv_gen_sum4.sl,Sosy Toast,timeout (wallclock),3595.35,3600.02,852664,unsolved,(inv -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/unbdd_inv_gen_sum4.sl,Sosy Toast Variant 2,timeout (wallclock),3587.46,3600.02,684784,unsolved,(inv -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/unbdd_inv_gen_sum4.sl,stoch-2015-06-23-00-02,timeout (cpu),3600.08,3599.13,16600000,unsolved,(inv -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/unbdd_inv_gen_tcs.sl,sygus-sketch-new-bug-fix,complete,5.44317,4.0094,34300000,wrong,(inv 25),-,1,unsat,25,0,,,
General-Track/unbdd_inv_gen_tcs.sl,sketch-ac-tmp,complete,7.40787,4.67871,34700000,wrong,(inv 21),-,1,unsat,21,0,,,
General-Track/unbdd_inv_gen_tcs.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.02,3598.31,399740,unsolved,(inv -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/unbdd_inv_gen_tcs.sl,Enumerative Solver,timeout (cpu),3600.07,3599.12,952416,unsolved,(inv -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/unbdd_inv_gen_tcs.sl,Sosy Toast,timeout (wallclock),3599.8,3600.02,759044,unsolved,(inv -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/unbdd_inv_gen_tcs.sl,Sosy Toast Variant 2,timeout (wallclock),3595.12,3600.02,687856,unsolved,(inv -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/unbdd_inv_gen_tcs.sl,stoch-2015-06-23-00-02,timeout (cpu),3600.09,3598.91,16300000,unsolved,(inv -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/unbdd_inv_gen_term2.sl,sketch-ac-tmp,complete,8.5397,14.4057,34800000,wrong,(inv 27),-,1,unsat,27,0,,,
General-Track/unbdd_inv_gen_term2.sl,sygus-sketch-new-bug-fix,complete,5.59515,4.0018,34300000,wrong,(inv 25),-,1,unsat,25,0,,,
General-Track/unbdd_inv_gen_term2.sl,CVC4-1.5-syguscomp2015-v4,complete,33.3129,33.3006,292904,correct,(inv 19),-,1,sat,19,1,,,
General-Track/unbdd_inv_gen_term2.sl,Enumerative Solver,complete,0.012997,0.013637,0,correct,(inv 19),-,1,sat,19,1,,,
